slug_game,discipline,event,medal_type,athlete_name,country,address,latitude,longitude
2014-sochi,Short Track Speed Skating,1500m women,SILVER,Suk Hee SHIM,Republic of Korea,Republic of Korea,36.638392,127.6961188
2014-sochi,Short Track Speed Skating,1500m women,BRONZE,Arianna FONTANA,Italy,Rome,41.8933203,12.4829321
2014-sochi,Short Track Speed Skating,1000m men,GOLD,Victor AN,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Short Track Speed Skating,1000m men,SILVER,Vladimir GRIGOREV,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Short Track Speed Skating,1000m men,BRONZE,Sjinkie KNEGT,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Short Track Speed Skating,500m men,GOLD,Victor AN,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Short Track Speed Skating,500m men,SILVER,Dajing WU,People's Republic of China,People's Republic of China,35.000074,104.999927
2014-sochi,Short Track Speed Skating,500m men,BRONZE,Charle COURNOYER,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Speed skating,5000m men,GOLD,Sven KRAMER,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,5000m men,SILVER,Jan BLOKHUIJSEN,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,5000m men,BRONZE,Jorrit BERGSMA,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,5000m women,GOLD,Martina SABLIKOVA,Czech Republic,Prague,50.0596288,14.44645927
2014-sochi,Speed skating,5000m women,SILVER,Ireen W??ST,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,5000m women,BRONZE,Carien KLEIBEUKER,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,1000m men,GOLD,Stefan GROOTHUIS,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,1000m men,SILVER,Denny MORRISON,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Speed skating,1000m men,BRONZE,Michel MULDER,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,3000m women,GOLD,Ireen W??ST,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,3000m women,SILVER,Martina SABLIKOVA,Czech Republic,Prague,50.0596288,14.44645927
2014-sochi,Speed skating,3000m women,BRONZE,Olga GRAF,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Speed skating,1500m men,GOLD,Zbigniew BRODKA,Poland,Warsaw,52.2319581,21.0067249
2014-sochi,Speed skating,1500m men,SILVER,Koen VERWEIJ,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,1500m men,BRONZE,Denny MORRISON,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Speed skating,1500m women,GOLD,Jorien TER MORS,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,1500m women,SILVER,Ireen W??ST,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,1500m women,BRONZE,Lotte VAN BEEK,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,2x500m women,GOLD,Sang-Hwa LEE,Republic of Korea,Republic of Korea,36.638392,127.6961188
2014-sochi,Speed skating,2x500m women,SILVER,Olga FATKULINA,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Speed skating,2x500m women,BRONZE,Margot BOER,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,2x500m men,GOLD,Michel MULDER,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,2x500m men,SILVER,Jan SMEEKENS,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,2x500m men,BRONZE,Ronald MULDER,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,10000m men,GOLD,Jorrit BERGSMA,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,10000m men,SILVER,Sven KRAMER,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,10000m men,BRONZE,Bob Johannes Carolus DE JONG,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,1000m women,GOLD,Hong ZHANG,People's Republic of China,People's Republic of China,35.000074,104.999927
2014-sochi,Speed skating,1000m women,SILVER,Ireen W??ST,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Speed skating,1000m women,BRONZE,Margot BOER,Netherlands,Amsterdam,52.3727598,4.8936041
2014-sochi,Cross Country Skiing,Skiathlon 15km  15km men,GOLD,Dario COLOGNA,Switzerland,Bern,46.9482713,7.4514512
2014-sochi,Cross Country Skiing,Skiathlon 15km  15km men,SILVER,Marcus HELLNER,Sweden,Stockholm,59.3251172,18.0710935
2014-sochi,Cross Country Skiing,Skiathlon 15km  15km men,BRONZE,Martin Johnsrud SUNDBY,Norway,Oslo,59.9133301,10.7389701
2014-sochi,Cross Country Skiing,Team sprint men,GOLD,Iivo NISKANEN,Finland,Helsinki,60.1674881,24.9427473
2014-sochi,Cross Country Skiing,Team sprint men,GOLD,Sami JAUHOJAERVI,Finland,Helsinki,60.1674881,24.9427473
2014-sochi,Cross Country Skiing,Team sprint men,SILVER,Maxim VYLEGZHANIN,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Cross Country Skiing,Team sprint men,SILVER,Nikita KRIUKOV,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Cross Country Skiing,Team sprint men,BRONZE,Emil JOENSSON,Sweden,Stockholm,59.3251172,18.0710935
2014-sochi,Cross Country Skiing,Team sprint men,BRONZE,Teodor PETERSON,Sweden,Stockholm,59.3251172,18.0710935
2014-sochi,Cross Country Skiing,Team sprint women,GOLD,Ingvild Flugstad OESTBERG,Norway,Oslo,59.9133301,10.7389701
2014-sochi,Cross Country Skiing,Team sprint women,GOLD,Marit BJOERGEN,Norway,Oslo,59.9133301,10.7389701
2014-sochi,Cross Country Skiing,Team sprint women,SILVER,Aino-Kaisa SAARINEN,Finland,Helsinki,60.1674881,24.9427473
2014-sochi,Cross Country Skiing,Team sprint women,SILVER,Kerttu NISKANEN,Finland,Helsinki,60.1674881,24.9427473
2014-sochi,Cross Country Skiing,Team sprint women,BRONZE,Ida INGEMARSDOTTER,Sweden,Stockholm,59.3251172,18.0710935
2014-sochi,Cross Country Skiing,Team sprint women,BRONZE,Stina NILSSON,Sweden,Stockholm,59.3251172,18.0710935
2014-sochi,Cross Country Skiing,Sprint 15km men,GOLD,Ola Vigen HATTESTAD,Norway,Oslo,59.9133301,10.7389701
2014-sochi,Cross Country Skiing,Sprint 15km men,SILVER,Teodor PETERSON,Sweden,Stockholm,59.3251172,18.0710935
2014-sochi,Cross Country Skiing,Sprint 15km men,BRONZE,Emil JOENSSON,Sweden,Stockholm,59.3251172,18.0710935
2014-sochi,Cross Country Skiing,Skiathlon 7.5+7.5km women,GOLD,Marit BJOERGEN,Norway,Oslo,59.9133301,10.7389701
2014-sochi,Cross Country Skiing,Skiathlon 7.5+7.5km women,SILVER,Charlotte KALLA,Sweden,Stockholm,59.3251172,18.0710935
2014-sochi,Cross Country Skiing,Skiathlon 7.5+7.5km women,BRONZE,Heidi WENG,Norway,Oslo,59.9133301,10.7389701
2014-sochi,Cross Country Skiing,50km men,GOLD,Alexander LEGKOV,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Cross Country Skiing,50km men,SILVER,Maxim VYLEGZHANIN,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Cross Country Skiing,50km men,BRONZE,Ilia CHERNOUSOV,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Cross Country Skiing,15km men,GOLD,Dario COLOGNA,Switzerland,Bern,46.9482713,7.4514512
2014-sochi,Cross Country Skiing,15km men,SILVER,Johan OLSSON,Sweden,Stockholm,59.3251172,18.0710935
2014-sochi,Cross Country Skiing,15km men,BRONZE,Daniel RICKARDSSON,Sweden,Stockholm,59.3251172,18.0710935
2014-sochi,Cross Country Skiing,10km women,GOLD,Justyna KOWALCZYK,Poland,Warsaw,52.2319581,21.0067249
2014-sochi,Cross Country Skiing,10km women,SILVER,Charlotte KALLA,Sweden,Stockholm,59.3251172,18.0710935
2014-sochi,Cross Country Skiing,10km women,BRONZE,Therese JOHAUG,Norway,Oslo,59.9133301,10.7389701
2014-sochi,Cross Country Skiing,sprint 15km women,GOLD,Maiken Caspersen FALLA,Norway,Oslo,59.9133301,10.7389701
2014-sochi,Cross Country Skiing,sprint 15km women,SILVER,Ingvild Flugstad OESTBERG,Norway,Oslo,59.9133301,10.7389701
2014-sochi,Cross Country Skiing,sprint 15km women,BRONZE,Vesna FABJAN,Slovenia,Ljubljana,46.0500268,14.5069289
2014-sochi,Cross Country Skiing,30km women,GOLD,Marit BJOERGEN,Norway,Oslo,59.9133301,10.7389701
2014-sochi,Cross Country Skiing,30km women,SILVER,Therese JOHAUG,Norway,Oslo,59.9133301,10.7389701
2014-sochi,Cross Country Skiing,30km women,BRONZE,Kristin Stoermer STEIRA,Norway,Oslo,59.9133301,10.7389701
2014-sochi,Figure skating,Ice dancing mixed,GOLD,Meryl DAVIS,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Figure skating,Ice dancing mixed,GOLD,Charlie WHITE,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Figure skating,Ice dancing mixed,SILVER,Tessa VIRTUE,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Figure skating,Ice dancing mixed,SILVER,Scott MOIR,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Figure skating,Ice dancing mixed,BRONZE,Yelena Ilyinykh,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Figure skating,Ice dancing mixed,BRONZE,Nikita KATSALAPOV,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Figure skating,Pairs mixed,GOLD,Tatiana VOLOSOZHAR,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Figure skating,Pairs mixed,GOLD,Maxim TRANKOV,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Figure skating,Pairs mixed,SILVER,Ksenia STOLBOVA,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Figure skating,Pairs mixed,SILVER,Fedor KLIMOV,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Figure skating,Pairs mixed,BRONZE,Aljona SAVCHENKO,Germany,Berlin,52.5170365,13.3888599
2014-sochi,Figure skating,Pairs mixed,BRONZE,Robin SZOLKOWY,Germany,Berlin,52.5170365,13.3888599
2014-sochi,Figure skating,Individual women,GOLD,Adelina SOTNIKOVA,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Figure skating,Individual women,SILVER,Yuna KIM,Republic of Korea,Republic of Korea,36.638392,127.6961188
2014-sochi,Figure skating,Individual women,BRONZE,Carolina KOSTNER,Italy,Rome,41.8933203,12.4829321
2014-sochi,Figure skating,Individual men,GOLD,Yuzuru HANYU,Japan,Tokyo,35.6828387,139.7594549
2014-sochi,Figure skating,Individual men,SILVER,Patrick CHAN,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Figure skating,Individual men,BRONZE,Denis TEN,Kazakhstan,Astana,51.1282205,71.4306682
2014-sochi,Ski Jumping,Normal Hill Individual men,GOLD,Kamil STOCH,Poland,Warsaw,52.2319581,21.0067249
2014-sochi,Ski Jumping,Normal Hill Individual men,SILVER,Peter PREVC,Slovenia,Ljubljana,46.0500268,14.5069289
2014-sochi,Ski Jumping,Normal Hill Individual men,BRONZE,Anders BARDAL,Norway,Oslo,59.9133301,10.7389701
2014-sochi,Ski Jumping,Normal Hill Individual women,GOLD,Carina VOGT,Germany,Berlin,52.5170365,13.3888599
2014-sochi,Ski Jumping,Normal Hill Individual women,SILVER,Daniela IRASCHKO-STOLZ,Austria,Vienna,48.2083537,16.3725042
2014-sochi,Ski Jumping,Normal Hill Individual women,BRONZE,Coline MATTEL,France,Paris,48.8588897,2.320041022
2014-sochi,Ski Jumping,Large Hill Individual men,GOLD,Kamil STOCH,Poland,Warsaw,52.2319581,21.0067249
2014-sochi,Ski Jumping,Large Hill Individual men,SILVER,Noriaki KASAI,Japan,Tokyo,35.6828387,139.7594549
2014-sochi,Ski Jumping,Large Hill Individual men,BRONZE,Peter PREVC,Slovenia,Ljubljana,46.0500268,14.5069289
2014-sochi,Snowboard,Parallel slalom women,GOLD,Julia DUJMOVITS,Austria,Vienna,48.2083537,16.3725042
2014-sochi,Snowboard,Parallel slalom women,SILVER,Anke WOEHRER,Germany,Berlin,52.5170365,13.3888599
2014-sochi,Snowboard,Parallel slalom women,BRONZE,Amelie KOBER,Germany,Berlin,52.5170365,13.3888599
2014-sochi,Snowboard,Half-pipe women,GOLD,Kaitlyn FARRINGTON,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Snowboard,Half-pipe women,SILVER,Torah BRIGHT,Australia,Canberra,-35.2975906,149.1012676
2014-sochi,Snowboard,Half-pipe women,BRONZE,Kelly CLARK,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Snowboard,Giant parallel slalom women,GOLD,Patrizia KUMMER,Switzerland,Bern,46.9482713,7.4514512
2014-sochi,Snowboard,Giant parallel slalom women,SILVER,Tomoka TAKEUCHI,Japan,Tokyo,35.6828387,139.7594549
2014-sochi,Snowboard,Giant parallel slalom women,BRONZE,Alena ZAVARZINA,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Snowboard,Slopestyle women,GOLD,Jamie ANDERSON,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Snowboard,Slopestyle women,SILVER,Enni RUKAJARVI,Finland,Helsinki,60.1674881,24.9427473
2014-sochi,Snowboard,Slopestyle women,BRONZE,Jenny JONES,Great Britain,Great Britain,54.31536155,-1.918023495
2014-sochi,Snowboard,Snowboard Cross women,GOLD,Eva SAMKOVA,Czech Republic,Prague,50.0596288,14.44645927
2014-sochi,Snowboard,Snowboard Cross women,SILVER,Dominique MALTAIS,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Snowboard,Snowboard Cross women,BRONZE,Chloe TRESPEUCH,France,Paris,48.8588897,2.320041022
2014-sochi,Snowboard,Giant parallel slalom men,GOLD,Vic WILD,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Snowboard,Giant parallel slalom men,SILVER,Nevin GALMARINI,Switzerland,Bern,46.9482713,7.4514512
2014-sochi,Snowboard,Giant parallel slalom men,BRONZE,Zan KOSIR,Slovenia,Ljubljana,46.0500268,14.5069289
2014-sochi,Snowboard,Parallel slalom men,GOLD,Vic WILD,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Snowboard,Parallel slalom men,SILVER,Zan KOSIR,Slovenia,Ljubljana,46.0500268,14.5069289
2014-sochi,Snowboard,Parallel slalom men,BRONZE,Benjamin KARL,Austria,Vienna,48.2083537,16.3725042
2014-sochi,Snowboard,Half-pipe men,GOLD,Iouri Podladtchikov,Switzerland,Bern,46.9482713,7.4514512
2014-sochi,Snowboard,Half-pipe men,SILVER,Ayumu HIRANO,Japan,Tokyo,35.6828387,139.7594549
2014-sochi,Snowboard,Half-pipe men,BRONZE,Taku HIRAOKA,Japan,Tokyo,35.6828387,139.7594549
2014-sochi,Snowboard,Slopestyle men,GOLD,Sage KOTSENBURG,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Snowboard,Slopestyle men,SILVER,Staale SANDBECH,Norway,Oslo,59.9133301,10.7389701
2014-sochi,Snowboard,Slopestyle men,BRONZE,Mark MCMORRIS,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Snowboard,Snowboard Cross men,GOLD,Pierre VAULTIER,France,Paris,48.8588897,2.320041022
2014-sochi,Snowboard,Snowboard Cross men,SILVER,Nikolay OLYUNIN,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Snowboard,Snowboard Cross men,BRONZE,Alex DEIBOLD,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Skeleton,Individual men,GOLD,Alexander TRETYAKOV,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Skeleton,Individual men,SILVER,Martins DUKURS,Latvia,Riga,56.9493977,24.1051846
2014-sochi,Skeleton,Individual men,BRONZE,Matt ANTOINE,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Skeleton,Individual women,GOLD,Lizzy YARNOLD,Great Britain,Great Britain,54.31536155,-1.918023495
2014-sochi,Skeleton,Individual women,SILVER,Noelle PIKUS-PACE,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Skeleton,Individual women,BRONZE,Elena NIKITINA,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Luge,Singles women,GOLD,Natalie GEISENBERGER,Germany,Berlin,52.5170365,13.3888599
2014-sochi,Luge,Singles women,SILVER,Tatjana HUEFNER,Germany,Berlin,52.5170365,13.3888599
2014-sochi,Luge,Singles women,BRONZE,Erin HAMLIN,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Luge,Doubles mixed,GOLD,Tobias WENDL,Germany,Berlin,52.5170365,13.3888599
2014-sochi,Luge,Doubles mixed,GOLD,Tobias ARLT,Germany,Berlin,52.5170365,13.3888599
2014-sochi,Luge,Doubles mixed,SILVER,A. Linger ANDREAS LINGER,Austria,Vienna,48.2083537,16.3725042
2014-sochi,Luge,Doubles mixed,SILVER,Wolfgang LINGER,Austria,Vienna,48.2083537,16.3725042
2014-sochi,Luge,Doubles mixed,BRONZE,Andris SICS,Latvia,Riga,56.9493977,24.1051846
2014-sochi,Luge,Doubles mixed,BRONZE,Juris SICS,Latvia,Riga,56.9493977,24.1051846
2014-sochi,Luge,Singles men,GOLD,Felix LOCH,Germany,Berlin,52.5170365,13.3888599
2014-sochi,Luge,Singles men,SILVER,Albert DEMCHENKO,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Luge,Singles men,BRONZE,Armin ZOEGGELER,Italy,Rome,41.8933203,12.4829321
2014-sochi,Freestyle Skiing,Ski Cross men,GOLD,Jean Frederic CHAPUIS,France,Paris,48.8588897,2.320041022
2014-sochi,Freestyle Skiing,Ski Cross men,SILVER,Arnaud BOVOLENTA,France,Paris,48.8588897,2.320041022
2014-sochi,Freestyle Skiing,Ski Cross men,BRONZE,Jonathan MIDOL,France,Paris,48.8588897,2.320041022
2014-sochi,Freestyle Skiing,Ski Halfpipe men,GOLD,David WISE,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Freestyle Skiing,Ski Halfpipe men,SILVER,Mike RIDDLE,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Freestyle Skiing,Ski Halfpipe men,BRONZE,Kevin ROLLAND,France,Paris,48.8588897,2.320041022
2014-sochi,Freestyle Skiing,Aerials men,GOLD,Anton KUSHNIR,Belarus,Minsk,53.9024716,27.5618225
2014-sochi,Freestyle Skiing,Aerials men,SILVER,David MORRIS,Australia,Canberra,-35.2975906,149.1012676
2014-sochi,Freestyle Skiing,Aerials men,BRONZE,Zongyang JIA,People's Republic of China,People's Republic of China,35.000074,104.999927
2014-sochi,Freestyle Skiing,Ski Slopestyle women,GOLD,Dara HOWELL,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Freestyle Skiing,Ski Slopestyle women,SILVER,Devin LOGAN,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Freestyle Skiing,Ski Slopestyle women,BRONZE,Kim LAMARRE,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Freestyle Skiing,Ski Halfpipe women,GOLD,Maddie BOWMAN,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Freestyle Skiing,Ski Halfpipe women,SILVER,Marie MARTINOD,France,Paris,48.8588897,2.320041022
2014-sochi,Freestyle Skiing,Ski Halfpipe women,BRONZE,Ayana ONOZUKA,Japan,Tokyo,35.6828387,139.7594549
2014-sochi,Freestyle Skiing,Moguls men,GOLD,Alexandre BILODEAU,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Freestyle Skiing,Moguls men,SILVER,Mikael KINGSBURY,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Freestyle Skiing,Moguls men,BRONZE,Aleksandr SMYSHLIAEV,Russian Federation,Moscow,55.7504461,37.6174943
2014-sochi,Freestyle Skiing,Moguls women,GOLD,Justine DUFOUR-LAPOINTE,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Freestyle Skiing,Moguls women,SILVER,Chloe DUFOUR-LAPOINTE,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Freestyle Skiing,Moguls women,BRONZE,Hannah KEARNEY,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Freestyle Skiing,Aerials women,GOLD,Alla TSUPER,Belarus,Minsk,53.9024716,27.5618225
2014-sochi,Freestyle Skiing,Aerials women,SILVER,Mengtao XU,People's Republic of China,People's Republic of China,35.000074,104.999927
2014-sochi,Freestyle Skiing,Aerials women,BRONZE,Lydia LASSILA,Australia,Canberra,-35.2975906,149.1012676
2014-sochi,Freestyle Skiing,Ski Slopestyle men,GOLD,Joss CHRISTENSEN,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Freestyle Skiing,Ski Slopestyle men,SILVER,Gus KENWORTHY,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Freestyle Skiing,Ski Slopestyle men,BRONZE,Nicholas GOEPPER,United States of America,United States of America,39.7837304,-100.445882
2014-sochi,Freestyle Skiing,Ski Cross women,GOLD,Marielle THOMPSON,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Freestyle Skiing,Ski Cross women,SILVER,Kelsey SERWA,Canada,Ottawa,45.4211435,-75.6900574
2014-sochi,Freestyle Skiing,Ski Cross women,BRONZE,Anna HOLMLUND,Sweden,Stockholm,59.3251172,18.0710935
2010-vancouver,Figure skating,Ice dancing mixed,GOLD,Tessa VIRTUE,Canada,Ottawa,45.4211435,-75.6900574
2010-vancouver,Figure skating,Ice dancing mixed,GOLD,Scott MOIR,Canada,Ottawa,45.4211435,-75.6900574
2010-vancouver,Figure skating,Ice dancing mixed,SILVER,Meryl DAVIS,United States of America,United States of America,39.7837304,-100.445882
2010-vancouver,Figure skating,Ice dancing mixed,SILVER,Charlie WHITE,United States of America,United States of America,39.7837304,-100.445882
2010-vancouver,Figure skating,Ice dancing mixed,BRONZE,Oksana DOMNINA,Russian Federation,Moscow,55.7504461,37.6174943
2010-vancouver,Figure skating,Ice dancing mixed,BRONZE,Maxim SHABALIN,Russian Federation,Moscow,55.7504461,37.6174943
2010-vancouver,Figure skating,Individual men,GOLD,Evan LYSACEK,United States of America,United States of America,39.7837304,-100.445882
2010-vancouver,Figure skating,Individual men,SILVER,Evgeni Viktorovich PLUSHENKO,Russian Federation,Moscow,55.7504461,37.6174943
2010-vancouver,Figure skating,Individual men,BRONZE,Daisuke TAKAHASHI,Japan,Tokyo,35.6828387,139.7594549
2010-vancouver,Figure skating,Pairs mixed,GOLD,Xue SHEN,People's Republic of China,People's Republic of China,35.000074,104.999927
